"Time","Pyranometre_Est_Wm.mean","Pyranometre_Nord_Wm.mean","Pyranometre_Ouest_Wm.mean","Pyranometre_Sud_Wm.mean"
"2023-08-14-07",34.41675,0,1,0
"2023-08-14-08",48.67025,5.16675,5,8
"2023-08-14-09",67.17025,13.9165,22.25,26.5
"2023-08-14-10",132.32675,24.66675,31.41675,56
"2023-08-14-11",167.83675,41,49,68.5
"2023-08-14-12",59,48.24975,58.08325,77.5
"2023-08-14-13",41.6665,39.66675,68.33325,122.5
"2023-08-14-14",57,56.41675,90.25,99
"2023-08-14-15",52,57.75,183.10675,117
"2023-08-14-16",49,65,476.0535,86
"2023-08-14-17",36.5,24.41675,137.33675,40.5
"2023-08-14-18",39.6665,48.33325,248.96025,49
"2023-08-14-19",22.1665,24.83325,106.76675,32
"2023-08-14-20",6,3,6.08325,1.5
"2023-08-14-21",3,1,1.5,6.5
"2023-08-14-22",2.5,2.5,0.5,3
"2023-08-14-23",1.5,1,0,1.5
"2023-08-15-00",3.5,0.5,2,0.5
"2023-08-15-01",5,0,0,0
"2023-08-15-02",5,0,0.5,0
"2023-08-15-03",3,0,0,0
"2023-08-15-04",3,0,0,0
"2023-08-15-05",1,0,0,0
"2023-08-15-06",1.5,0,0,0
"2023-08-15-07",0.5,0,0.5,0
"2023-08-15-08",42.75325,8.33325,14.58325,13.5
"2023-08-15-09",80.843,25.33325,39.83325,38.5
"2023-08-15-10",165.53325,43,59,68
"2023-08-15-11",166.66675,48.75,56.5,64.5
"2023-08-15-12",58.5,51.33325,66.83325,83.5
"2023-08-15-13",60.41675,50.58325,105,141.5135
"2023-08-15-14",61,38,96.5035,123
"2023-08-15-15",53.33325,38.25,126,117.5
"2023-08-15-16",41.5,52.5835,452.0535,75.5
"2023-08-15-17",37.58325,49.83325,482.21325,57
"2023-08-15-18",34.66675,38.58325,211.7635,41.5
"2023-08-15-19",19.66675,18.58325,45.3335,15.5
"2023-08-15-20",3.5,1.5,2.5,3.5
"2023-08-15-21",3,1.5,1.5,1.5
"2023-08-15-22",1.5,3,0,0
"2023-08-15-23",1,0.5,0.5,0
"2023-08-16-00",1,0.5,0,0
"2023-08-16-01",1.5,1,0.5,0.5
"2023-08-16-02",2.5,0.5,0,0
"2023-08-16-03",1,0,0,0
"2023-08-16-04",0,0,0,0
"2023-08-16-05",0,0,0,0
"2023-08-16-06",0,0,0,0
"2023-08-16-07",39.75325,0,0,0
"2023-08-16-08",155.75675,9.16675,4.5,0
"2023-08-16-09",142.5935,16.99975,15,11
"2023-08-16-10",167.163,29.8335,28.91675,39
"2023-08-16-11",189.26675,45.58325,48,84
"2023-08-16-12",66.58325,41.1665,50.41675,116.01325
"2023-08-16-13",58.5,51.91675,63.1665,163.52675
"2023-08-16-14",48.5,55.667,72.9165,85
"2023-08-16-15",44,55.16675,236.44675,81.5
"2023-08-16-16",43,58.41675,466.4265,76
"2023-08-16-17",37.58325,51.4165,477.81325,63
"2023-08-16-18",38.5,40.08325,222.4235,49
"2023-08-16-19",12.91675,11.83325,40.3335,18
"2023-08-16-20",2.5,0.5,4.58325,2.5
"2023-08-16-21",2.5,2,1,2.5
"2023-08-16-22",0,1.5,1,0.5
"2023-08-16-23",1,2,0.5,0.5
"2023-08-17-00",0.5,2,0,0.5
"2023-08-17-01",0.5,1,0.5,0
"2023-08-17-02",0.5,0,0,0.5
"2023-08-17-03",0,0,0,0
"2023-08-17-04",1.5,0,0.5,0.5
"2023-08-17-05",0.5,0,0,0
"2023-08-17-06",0,1,0.5,0
"2023-08-17-07",0.5,0,0.5,0
"2023-08-17-08",16.75,0.5,7.5,7
"2023-08-17-09",79.84,15.9165,18,25
"2023-08-17-10",144.59,30.41675,34.66675,58.5
"2023-08-17-11",122.58675,38.5,40.33325,86.5
"2023-08-17-12",57.5,49.24975,45.5,186.02
"2023-08-17-13",50,53.0835,79.5,274.04
"2023-08-17-14",61.8335,66.41675,121.8465,144
"2023-08-17-15",48,43.25,152.52675,106.5
"2023-08-17-16",52,58.3335,417.7735,91
"2023-08-17-17",43,54.75,474.71975,64
"2023-08-17-18",37.6665,43.75,247.0335,47
"2023-08-17-19",21.5,23.16675,59.17,26.5
"2023-08-17-20",5.5,1.5,9.1665,5
"2023-08-17-21",4,2,1.5,6
"2023-08-17-22",4.5,1,1,1
"2023-08-17-23",1,0.5,0,0
"2023-08-18-00",1.5,0,0.5,0.5
"2023-08-18-01",1,0.5,0,0
"2023-08-18-02",1,0,1,0
"2023-08-18-03",1,0,0,0
"2023-08-18-04",1.5,0,0,0
"2023-08-18-05",0.5,0,0,0
"2023-08-18-06",0,0,0,0
"2023-08-18-07",27,0,0,0
"2023-08-18-08",124.007,9.25,1.5,0
"2023-08-18-09",97.18,16.99975,13.5,12
"2023-08-18-10",141.18,28.83325,30.08325,39.5
"2023-08-18-11",186.3135,42.6665,46.5,77
"2023-08-18-12",63.5,51.33325,66.5,336.04675
"2023-08-18-13",54,45.9165,75,344.57325
"2023-08-18-14",56.5,56.16675,86.33325,158.02
"2023-08-18-15",50,61.5,253.68,92.5
"2023-08-18-16",42,51.8335,351.49325,89
"2023-08-18-17",33.6665,34.5,181.2835,66.5
"2023-08-18-18",35.25,30.58325,145.86,50.5
"2023-08-18-19",28.1665,25.83325,59.66675,27.5
"2023-08-18-20",7,3,8.08325,5.5
"2023-08-18-21",5,2,3,5
"2023-08-18-22",5,2,0,1.5
"2023-08-18-23",0,2,1.5,0.5
"2023-08-19-00",1,0.5,0,1
"2023-08-19-01",0.5,0,0,0.5
"2023-08-19-02",0,0,0.5,0
"2023-08-19-03",1.5,0,0,0
"2023-08-19-04",1.5,0,0,0
"2023-08-19-05",0.5,0,0,0
"2023-08-19-06",0.5,0,0,0
"2023-08-19-07",14.66675,0,1.5,1
"2023-08-19-08",44.75025,6.25,12.58325,16.5
"2023-08-19-09",109.25325,20.08325,22.25,44
"2023-08-19-10",133.243,23.33325,29,53
"2023-08-19-11",179.82,38.5,48,97.50675
"2023-08-19-12",62.5,46.75,57,450.01325
"2023-08-19-13",55.5,49.83325,64.58325,542.50675
"2023-08-19-14",51,59.41675,84.91675,218.52
"2023-08-19-15",44.08325,59.41675,244.83675,90.5
"2023-08-19-16",42.08325,57.8335,455.0935,77.5
"2023-08-19-17",42.5,53.5,474.24,60
"2023-08-19-18",41.1665,47.91675,276.47025,49.5
"2023-08-19-19",24.5,24.33325,56.75,28
"2023-08-19-20",7,2,6.08325,7.5
"2023-08-19-21",4.5,1,4,6
"2023-08-19-22",3.5,2.5,1,2
"2023-08-19-23",2.5,1.5,0,0
"2023-08-20-00",0,1,0,1
"2023-08-20-01",1.5,0.5,0,0
"2023-08-20-02",0,0,0.5,0
"2023-08-20-03",3,0,0.5,0
"2023-08-20-04",3,0,0.5,0.5
"2023-08-20-05",1.5,0,0,0
"2023-08-20-06",1,0,0,0
"2023-08-20-07",17.66675,0,0.5,0
"2023-08-20-08",73.91675,10.25,3.5,2
"2023-08-20-09",72.92,18.1665,14.58325,12
"2023-08-20-10",122.10025,29.41675,29.75025,45
"2023-08-20-11",176.58675,41,43,133.51325
"2023-08-20-12",59.5,49.41675,54.5,512.5335
"2023-08-20-13",56.5,51.58325,65.16675,570.48
"2023-08-20-14",55,54.16675,75.5,311.01325
"2023-08-20-15",48.5,58.75025,248.92325,91
"2023-08-20-16",51.5,55.66675,454.7735,80.5
"2023-08-20-17",48,51.9165,473.6,61
"2023-08-20-18",41.16675,43.5,268.92325,46.5
"2023-08-20-19",33.1665,25.41675,49.41675,29
"2023-08-20-20",8,6,9,7.5
"2023-08-20-21",8.5,5.5,4.5,7
"2023-08-20-22",3,0.5,2,3.5
"2023-08-20-23",3,2,1,3.5
"2023-08-21-00",1,2,0,2
"2023-08-21-01",0,1,1.5,0
"2023-08-21-02",0,0,0,1.5
"2023-08-21-03",2,0,0.5,0.5
"2023-08-21-04",2.5,0,0.5,0
"2023-08-21-05",2,0,0.5,0
"2023-08-21-06",1.5,0,0.5,0
"2023-08-21-07",18.16675,0,0.5,0
"2023-08-21-08",70.5835,8.58325,7.5,0.5
"2023-08-21-09",78.2535,16,14.5,11.5
"2023-08-21-10",114.75675,29.5,31.58325,44
"2023-08-21-11",183.39675,41.5,44.41675,199.52
"2023-08-21-12",57.5,46.1665,59,534.08
"2023-08-21-13",58,51.33325,65.5,577.5735
"2023-08-21-14",50,56.25,78.66675,396.5
"2023-08-21-15",46.5,58.41675,254.6035,86.5
"2023-08-21-16",49,56.25025,439.73325,74.5
"2023-08-21-17",44.5,53.00025,467.09325,65.5
"2023-08-21-18",38.66675,43.58325,251.52325,48
"2023-08-21-19",25.333,25.41675,48.08325,29
"2023-08-21-20",8.5,3,8,12.5
"2023-08-21-21",7.5,3,6.5,9
"2023-08-21-22",3,1.5,5.5,4.5
"2023-08-21-23",5.5,1,1,4.5
"2023-08-22-00",3,2,0.5,1
"2023-08-22-01",2,0.5,0.5,0.5
"2023-08-22-02",1.5,2,1.5,1.5
"2023-08-22-03",4,1,0,0
"2023-08-22-04",0.5,0,1,0
"2023-08-22-05",2,0,0,0
"2023-08-22-06",0,0,0.5,0
"2023-08-22-07",14.75,0,0,0
"2023-08-22-08",54.42,10.66675,8.5,0.5
"2023-08-22-09",98.50025,18.16675,15,14.5
"2023-08-22-10",123.49675,26.5,31.66675,40.5
"2023-08-22-11",189.33,42,46.33325,267.0535
"2023-08-22-12",59,48.83325,56,532.05325
"2023-08-22-13",54.5,55.75,60,572.05325
"2023-08-22-14",50,57.91675,75.49975,472.52
"2023-08-22-15",49.5,60,257.57325,97
"2023-08-22-16",48,56.75,446.98675,79.5
"2023-08-22-17",45.08325,56.75,469.36025,64
"2023-08-22-18",46.08325,45.75,265.18675,54
"2023-08-22-19",30.33325,24.33325,48.41675,36.5
"2023-08-22-20",9.5,4,9.58325,13
"2023-08-22-21",7.5,4.58325,4,12
"2023-08-22-22",7,7,5,8.5
"2023-08-22-23",5,2,2,4
"2023-08-23-00",3.5,3.5,0,1.5
"2023-08-23-01",0,3,2,1
"2023-08-23-02",2,1,2,0
"2023-08-23-03",2.5,0.5,0.5,0
"2023-08-23-04",0.5,0,0,0.5
"2023-08-23-05",1,0.5,1,0
"2023-08-23-06",0,0,0.5,0
"2023-08-23-07",12.8335,0,0,1
"2023-08-23-08",51.8335,11.24975,11,2.5
"2023-08-23-09",103.00325,23,19,20
"2023-08-23-10",150.08325,31.5,33.75,59.5
"2023-08-23-11",182.49,41.58325,50.5,324.0335
"2023-08-23-12",63.5,51.5,59.5,505.01325
"2023-08-23-13",60.41675,55.25,73,554.05325
"2023-08-23-14",55,57.83325,86.91675,507.54675
"2023-08-23-15",51,60.91675,265.36675,132.5
"2023-08-23-16",51.5,60.5,436.77325,92
"2023-08-23-17",44,59.5,441.30675,68.5
"2023-08-23-18",42.08325,48.41675,246.44025,50
"2023-08-23-19",19.1665,24.3335,55.16675,32
"2023-08-23-20",12,5.5,12,11
"2023-08-23-21",8.5,3.58325,4.5,15
"2023-08-23-22",5.5,5,5.5,11
"2023-08-23-23",6,4,3.5,8
"2023-08-24-00",6,5.5,2,5.5
"2023-08-24-01",5,0.5,0.5,3
"2023-08-24-02",2.5,1.5,0,1.5
"2023-08-24-03",1.5,1,1,0.5
"2023-08-24-04",0,2,0,0
"2023-08-24-05",2,1,0,0
"2023-08-24-06",1,0,0.5,0
"2023-08-24-07",10.83325,1,1,0.5
"2023-08-24-08",50.91675,12.33325,9.5,4
"2023-08-24-09",79.33675,22.41675,22.5,21
"2023-08-24-10",173.50675,27,35.75,60.5
"2023-08-24-11",186.24,42.5,47.41675,377.04
"2023-08-24-12",67.3335,51.91675,58.5,527.04
"2023-08-24-13",64.5,57.75025,77.58325,570.53325
"2023-08-24-14",56.08325,58.41675,94.3335,511.5535
"2023-08-24-15",58,59.41675,266.26325,157.49325
"2023-08-24-16",50.5,58.33325,429.01325,88.5
"2023-08-24-17",44,55.8335,435.11975,75.5
"2023-08-24-18",46.5,45.16675,238.26675,57
"2023-08-24-19",25.9165,22.75,52.58325,28
"2023-08-24-20",9.5,6.08325,14.66675,13.5
"2023-08-24-21",9,5.58325,8.5,13.5
"2023-08-24-22",7.5,5.58325,7.5,7.5
"2023-08-24-23",8,4.5,3.5,8
"2023-08-25-00",7.5,4,2.5,4
"2023-08-25-01",6.5,3,4,3
"2023-08-25-02",4.5,5,2,3
"2023-08-25-03",2.5,2,0,0
"2023-08-25-04",1.5,1.5,0.5,1
"2023-08-25-05",3.5,0.5,0,0
"2023-08-25-06",0,0,0,0
"2023-08-25-07",4.66666666666667,4.111,0,0.666666666666667
"2023-08-25-08",29,0,6,18
"2023-08-25-09",15.5,3.5,14.5,13
"2023-08-25-10",23.58325,6.58325,21.75,42
"2023-08-25-11",81.8335,28.75,49.41675,231.01325
"2023-08-25-12",60.41675,50.41675,71.49975,477.57325
"2023-08-25-13",54.33325,40.83325,71.5,351.04025
"2023-08-25-14",44,57.41675,93.91675,536.05325
"2023-08-25-15",40.6665,54.6665,267.86,187.48675
"2023-08-25-16",45.5,59,421.38675,79
"2023-08-25-17",26.5,37.25,273.91325,52
"2023-08-25-18",12,6.16675,28,16.5
"2023-08-25-19",4.5,0.5,3,4.5
"2023-08-25-20",7.5,3,5.5,7
"2023-08-25-21",6.5,3,1.5,4.5
"2023-08-25-22",0,2.5,1,1.5
"2023-08-25-23",1,0,0,0
"2023-08-26-00",0,0,0.5,0
"2023-08-26-01",3,0,0.5,0
"2023-08-26-02",0.5,0.5,0,0
"2023-08-26-03",1.5,0,0.5,0
"2023-08-26-04",0.5,0,0,0
"2023-08-26-05",1.5,0,0,0
"2023-08-26-06",3,0,0,0
"2023-08-26-07",5,0.5,0,0
"2023-08-26-08",45.08325,9.33325,14.58325,13.5
"2023-08-26-09",17.83325,1.5,9.5,7.5
"2023-08-26-10",0,0,0.5,0
"2023-08-26-11",0.5,0,2.5,0
"2023-08-26-12",2.5,0,3.5,1.5
"2023-08-26-13",0.5,0,0.5,0
"2023-08-26-14",17.16675,16.00025,55,51
"2023-08-26-15",38.6665,38,189.8335,111
"2023-08-26-16",26.33325,42.58325,430.08,61.5
"2023-08-26-17",20.16675,29.25,282.1865,48
"2023-08-26-18",11,12.91675,84.17675,27.5
"2023-08-26-19",5.5,4,26.08325,9
"2023-08-26-20",1,0,0,0
"2023-08-26-21",0,0,0.5,1
"2023-08-26-22",2,0,0,0
"2023-08-26-23",2,0,0,0
"2023-08-27-00",0,0,0.5,0
"2023-08-27-01",0,0,0,0
"2023-08-27-02",0,0,0,0
"2023-08-27-03",1,0,0,0
"2023-08-27-04",0,0,0,0
"2023-08-27-05",0,0,0,0
"2023-08-27-06",0.5,0,0,0
"2023-08-27-07",0,0,2.5,0
"2023-08-27-08",0,0,0,0
"2023-08-27-09",0,0,0,0
"2023-08-27-10",0.5,0,2.5,2.5
"2023-08-27-11",19.75,7.08325,33.75,22.5
"2023-08-27-12",37.6665,13.4165,43.83325,54.5
"2023-08-27-13",19.25025,6.66675,22.41675,28.5
"2023-08-27-14",14.83325,5.66675,21.41675,11.5
"2023-08-27-15",10.91675,3.5,18.1665,18
"2023-08-27-16",4,0,8.08325,10.5
"2023-08-27-17",1,0,0,0
"2023-08-27-18",0,0,0,0
"2023-08-27-19",0,0,0,0
"2023-08-27-20",1.5,0,0,0
"2023-08-27-21",0,0,0,0
"2023-08-27-22",0.5,0,0,0
"2023-08-27-23",0.5,0,0,0
"2023-08-28-00",0,0,0,0
"2023-08-28-01",0.5,0,0,0
"2023-08-28-02",0,0,0,0
"2023-08-28-03",0,0,0,0
"2023-08-28-04",0,0,0,0
"2023-08-28-05",0,0,0,0
"2023-08-28-06",0,0,0,0
"2023-08-28-07",0,0,0,0
"2023-08-28-08",0,0,0,0
"2023-08-28-09",0,0,0,0
"2023-08-28-10",0,0,0.5,0
"2023-08-28-11",3.5,0,4.5,5
"2023-08-28-12",5,0.5,8.5,10.5
"2023-08-28-13",9.91675,0.5,7.5,11.5
"2023-08-28-14",6.5,1.5,6.5,5
"2023-08-28-15",7,0.5,21.3335,18
"2023-08-28-16",1.5,0,0.5,2
"2023-08-28-17",0,0,0.5,0
"2023-08-28-18",0,0,0,0
"2023-08-28-19",0,0,0,0
"2023-08-28-20",0,0,0,0
"2023-08-28-21",0,0,0,0
"2023-08-28-22",0,0,0,0
"2023-08-28-23",0,0,0,0
"2023-08-29-00",0,0,0,0
"2023-08-29-01",0,0,0,0
"2023-08-29-02",0,0,0,0
"2023-08-29-03",0,0,0,0
"2023-08-29-04",0,0,0,0
"2023-08-29-05",0,0,0,0
"2023-08-29-06",0,0,0,0
"2023-08-29-07",0,0,0,0
"2023-08-29-08",2.5,0,0,0
"2023-08-29-09",28.41675,3,7.5,16.5
"2023-08-29-10",28,2.5,18.08325,31.5
"2023-08-29-11",15.91675,5.5,28.58325,30
"2023-08-29-12",9,4,28.58325,11.5
"2023-08-29-13",40.08325,31.5,69.75,260.04
"2023-08-29-14",36.25,29.8335,73.4165,222.01325
"2023-08-29-15",27.0835,26.83325,115.84,170.0135
"2023-08-29-16",16.83325,22.16675,203.4365,63
"2023-08-29-17",12.3335,11.83325,138.75675,33
"2023-08-29-18",12.25,6.1665,93.73675,9.5
"2023-08-29-19",0,0,0,0
"2023-08-29-20",0,0,0,0
"2023-08-29-21",0.5,0,0,0
"2023-08-29-22",0.5,0,0,0
"2023-08-29-23",0,0,0,0
"2023-08-30-00",0,0,0,0
"2023-08-30-01",0,0,0,0
"2023-08-30-02",0,0,0,0
"2023-08-30-03",0,0,0,0
"2023-08-30-04",0,0,0,0
"2023-08-30-05",0,0,0,0
"2023-08-30-06",0,0,0,0
"2023-08-30-07",0,0,0,0
"2023-08-30-08",15.66675,0.5,0,2
"2023-08-30-09",52,2.5,5,21.5
"2023-08-30-10",113.17675,16.0835,17.5,140.51325
"2023-08-30-11",150.68675,28.41675,34.75,343.01325
"2023-08-30-12",60,32,49,446.02675
"2023-08-30-13",51,38.5,70.75,398.56675
"2023-08-30-14",43.58325,35.5,104.08675,332.99325
"2023-08-30-15",32.25,35.99975,193.26,299.52025
"2023-08-30-16",25.4443333333333,29.5556666666667,240.942333333333,81.3333333333333
"2023-08-30-17",22.75,36,369.8535,53.5
"2023-08-30-18",17.91675,23.8335,196.92,30.5
"2023-08-30-19",4,2.08325,20.25,0.5
"2023-08-30-20",0.5,0,0,0.5
"2023-08-30-21",0.5,0,0,1
"2023-08-30-22",0,0,0,0
"2023-08-30-23",0,0,0,0
"2023-08-31-00",0,0,0,0
"2023-08-31-01",0,0,0,0
"2023-08-31-02",0,0,0,0
"2023-08-31-03",0,0,0,0
"2023-08-31-04",0,0,0,0
"2023-08-31-05",0,0,0,0
"2023-08-31-06",0,0,0,0
"2023-08-31-07",0,0,0,0
"2023-08-31-08",31.5,1.5,0,0
"2023-08-31-09",73.07975,6.08325,2.5,3
"2023-08-31-10",161.1065,10.75,9,216.00675
"2023-08-31-11",171.1765,31.41675,25.0835,436.0265
"2023-08-31-12",46,37.5,44,517.04025
"2023-08-31-13",45.58325,38.5,47,412.01325
"2023-08-31-14",34.33325,42.5,61.25,344.02675
"2023-08-31-15",36.08325,42,278.60325,303.5265
"2023-08-31-16",26.91675,43.5,442.267,54.5
"2023-08-31-17",24.91675,38,448.96,36
"2023-08-31-18",20.91675,21.75,249.92,29.5
"2023-08-31-19",5,2,21.25,4.5
"2023-08-31-20",0.5,0,0,0
"2023-08-31-21",0.5,0,0,0
"2023-08-31-22",1,0,0,0
"2023-08-31-23",0.5,0,0,0
"2023-09-01-00",0,0,0,0
"2023-09-01-01",0,0,0,0
"2023-09-01-02",0,0,0,0
"2023-09-01-03",0,0,0,0
"2023-09-01-04",0,0,0,0
"2023-09-01-05",0,0,0,0
"2023-09-01-06",0,0,0,0
"2023-09-01-07",0,0,0,0
"2023-09-01-08",39.83675,2,0,0
"2023-09-01-09",72.09675,4,2,1.5
"2023-09-01-10",191.26325,14.33325,16.58325,275.03325
"2023-09-01-11",186.8435,28.5,27.08325,458.02675
"2023-09-01-12",48.5,38.5,42.5,538.0265
"2023-09-01-13",47.5,41,46.5,585.04
"2023-09-01-14",37.6665,42,59.5,570.53325
"2023-09-01-15",35.58325,48,302.53,500.56
"2023-09-01-16",32.08325,44,459.04,77.5
"2023-09-01-17",31.1665,41.5,463.65325,42
"2023-09-01-18",24.66675,31.91675,269.9,41.5
"2023-09-01-19",8.5,6.08325,28.9165,7.5
"2023-09-01-20",1,0.5,0,0
"2023-09-01-21",2.5,0,0,0
"2023-09-01-22",2,0,0,0
"2023-09-01-23",1,0,0,0
"2023-09-02-00",0.5,0,0,0
"2023-09-02-01",0.5,0,0,0
"2023-09-02-02",0,0,0,0
"2023-09-02-03",0.5,0,0,0
"2023-09-02-04",0,0,0,0
"2023-09-02-05",0,0,0,0
"2023-09-02-06",0,0,0,0
"2023-09-02-07",2,0,0,0
"2023-09-02-08",47.5,1,0.5,0
"2023-09-02-09",51.50325,8.08325,5,8
"2023-09-02-10",184.78325,18.16675,16.6665,289.0465
"2023-09-02-11",188.75675,31.5,30.16675,469.54675
"2023-09-02-12",53,40.5,48,515.52
"2023-09-02-13",45.5,42.58325,50,587.04
"2023-09-02-14",41,43,56,582.53325
"2023-09-02-15",36.58325,47.66675,298.93,496.02675
"2023-09-02-16",31.83325,41.5,392.32,109.50675
"2023-09-02-17",34.1665,40.58325,412.82675,59
"2023-09-02-18",14.16675,11.75,121.9965,28
"2023-09-02-19",8.41675,4.58325,20.25,7
"2023-09-02-20",0,0,0,0
"2023-09-02-21",0,0,0,0
"2023-09-02-22",2.5,0,0,0
"2023-09-02-23",2,0,0,0
"2023-09-03-00",0,0,0,0
"2023-09-03-01",4.5,0,0.5,0
"2023-09-03-02",0,0,0,0
"2023-09-03-03",0,0,0,0
"2023-09-03-04",0.5,0,0,0
"2023-09-03-05",1,0,0,0
"2023-09-03-06",0.5,0,0,0
"2023-09-03-07",1,0,0,0
"2023-09-03-08",43.66675,1.5,0.5,0.5
"2023-09-03-09",64.0865,8.16675,8,20
"2023-09-03-10",154.50975,18.75,26,246.52025
"2023-09-03-11",160.7565,32.5,37.41675,431.9735
"2023-09-03-12",47,38,39,559.52
"2023-09-03-13",41,41.58325,53,583.0135
"2023-09-03-14",40,50.9165,71.25,558.56
"2023-09-03-15",36.5,47.16675,274.09325,429.04025
"2023-09-03-16",33.08325,42.5,346.4265,146.51325
"2023-09-03-17",32.5,34.5,317.26675,52
"2023-09-03-18",26,23.66675,198.50325,48
"2023-09-03-19",4,4.5,25.41675,7.5
"2023-09-03-20",1,1,0,0.5
"2023-09-03-21",0.5,1,0,0.5
"2023-09-03-22",0,0,0,0
"2023-09-03-23",0.5,0,0.5,0
"2023-09-04-00",2,0,0.5,0
"2023-09-04-01",2,0,0,0
"2023-09-04-02",0,0,0,0
"2023-09-04-03",0,0,0,0
"2023-09-04-04",0,0,0,0
"2023-09-04-05",0.5,0,0,0
"2023-09-04-06",0,0,0,0
"2023-09-04-07",1.5,0,0,0
"2023-09-04-08",57.42325,1,0,2
"2023-09-04-09",48.0835,8.08325,10.08325,28.5
"2023-09-04-10",190.76025,16.58325,18.5,329.08
"2023-09-04-11",186.2365,29.5,28.5835,480.05325
"2023-09-04-12",46,37,40,571.49325
"2023-09-04-13",42.5,43.5,50,604.5865
"2023-09-04-14",36,47.08325,57.5,595.52
"2023-09-04-15",51,52.00025,312.31675,500.02675
"2023-09-04-16",42,42,315.77325,154.01325
"2023-09-04-17",29.33325,32.5,280.7065,57
"2023-09-04-18",18.25,20.08325,176.42675,37
"2023-09-04-19",4.5,3,25.25,7
"2023-09-04-20",0,1.5,2.5,0.5
"2023-09-04-21",1,1,0.5,0.5
"2023-09-04-22",2,0,0,1.5
"2023-09-04-23",0.5,0,1,0
"2023-09-05-00",1.5,0,1,0
"2023-09-05-01",0.5,0,0,0
"2023-09-05-02",0,0,0,0
"2023-09-05-03",0.5,0,0,0
"2023-09-05-04",0,0,0,0
"2023-09-05-05",0.5,0,0,0
"2023-09-05-06",0.5,0,0,0
"2023-09-05-07",1,0,0,0
"2023-09-05-08",54.9165,4,2,2
"2023-09-05-09",61.41675,11.4165,8.5,44.5
"2023-09-05-10",199.0165,19.3335,23.08325,301.5335
"2023-09-05-11",186.4035,33,34.91675,459.54675
"2023-09-05-12",52,41,41.5,547.51975
"2023-09-05-13",50,45,55,587.03975
"2023-09-05-14",44,46,64.58325,567.5465
"2023-09-05-15",38,45,317.06675,502.08
"2023-09-05-16",34,46.6665,435.76,196.04
"2023-09-05-17",29.58325,41,429.09325,50.5
"2023-09-05-18",31.08325,29,290.82975,56.5
"2023-09-05-19",13.8335,5.08325,30.08675,8.5
"2023-09-05-20",2.5,0,1.5,1.5
"2023-09-05-21",2.5,1,0.5,2
"2023-09-05-22",0,1.5,0.5,0
"2023-09-05-23",0,1,0,0.5
"2023-09-06-00",0,0,0,0
"2023-09-06-01",0,0,0,0
"2023-09-06-02",1,0,0,0
"2023-09-06-03",0.5,1,0,0
"2023-09-06-04",1.5,0,0,0
"2023-09-06-05",0.5,0,0,0
"2023-09-06-06",0.5,0,0,0
"2023-09-06-07",1,0,0,0
"2023-09-06-08",59.8365,1.5,1,2
"2023-09-06-09",76.76,3.5,9.5,57.52
"2023-09-06-10",232.8465,15,21.1665,251.02675
"2023-09-06-11",191.81,31,34.33325,434.56
"2023-09-06-12",56.5,37.5,47,532.48
"2023-09-06-13",47.5,45.5,53,577.06675
"2023-09-06-14",42.5,47.08325,65.5,562.53325
"2023-09-06-15",38,46.5,316.36675,485.04
"2023-09-06-16",30.58325,41.5,413.86675,213.52675
"2023-09-06-17",29.16675,39.5,405.65325,52.5
"2023-09-06-18",30.6665,26.83325,275.94,56.5
"2023-09-06-19",8.91675,5.5,23.92,6.5
"2023-09-06-20",2.5,1,0,2.5
"2023-09-06-21",1.5,1,0,0
"2023-09-06-22",0,2.5,0,0
"2023-09-06-23",1.5,0.5,0,0.5
"2023-09-07-00",0.5,0,0,0
"2023-09-07-01",0,0,0.5,0
"2023-09-07-02",1,0,0,0
"2023-09-07-03",1,0,0,0
"2023-09-07-04",0.5,0,0,0.5
"2023-09-07-05",0,0,0,0
"2023-09-07-06",1,0,0,0
"2023-09-07-07",0.5,0,0,0
"2023-09-07-08",58.75325,1,0.5,0
"2023-09-07-09",90.17,12.33325,6,39
"2023-09-07-10",252.4665,20.16675,20,186.02
"2023-09-07-11",186.17675,34.5,30.5835,288.50675
"2023-09-07-12",53.5,37.5,39.5,389.52
"2023-09-07-13",42.5,45.5,53.5,487.0135
"2023-09-07-14",35.6665,47,64,515.0135
"2023-09-07-15",37.08325,43,320.34,469.04
"2023-09-07-16",35,44.16675,417.36,238.4935
"2023-09-07-17",32.58325,39.5,420.9065,44.5
"2023-09-07-18",32.08325,29.91675,288.66,59
"2023-09-07-19",10.83325,6.58325,16.08325,11
"2023-09-07-20",1.5,1.5,1,2.5
"2023-09-07-21",0,1,0.5,2.5
"2023-09-07-22",1.5,0,0.5,0
"2023-09-07-23",2,0,0.5,0
"2023-09-08-00",1.5,0,0,0.5
"2023-09-08-01",1,0,0,0
"2023-09-08-02",2,0,0,0
"2023-09-08-03",0,0,0,0
"2023-09-08-04",0,0,0,0
"2023-09-08-05",0,0,0,0
"2023-09-08-06",0,0,0,0
"2023-09-08-07",0,0,0,0
"2023-09-08-08",63.67325,2.58325,0.5,0
"2023-09-08-09",91.6735,7.08325,9.5,95.01325
"2023-09-08-10",306.88325,15.66675,23.25,316.02675
"2023-09-08-11",196.17,32,29.5835,454.56
"2023-09-08-12",53.5,38,45,548.0535
"2023-09-08-13",45,44.58325,56.5,585.5465
"2023-09-08-14",41.08325,46.58325,70.1665,564.53325
